route_id,agency_id,route_short_name,route_long_name,route_type
705,1,705,HORTOLANDIA (JARDIM ROSOLEM) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
706,1,706,HORTOLANDIA (CHACARA ASSAY) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
707,1,707,HORTOLANDIA (JARDIM NOVA AMERICA) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
708,1,708,MONTE MOR (TERMINAL RODOVIARIO VEREADOR GERALDO BENINI) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
708BI1,1,708BI1,MONTE MOR (JARDIM SAO SEBASTIAO) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
708BI2,1,708BI2,MONTE MOR (JARDIM PAULISTA) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
709,1,709,MONTE MOR (TERMINAL RODOVIARIO DE MONTE MOR) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
709EX1,1,709EX1,MONTE MOR (JARDIM CAPUAVINHA) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
714,1,714,JAGUARIUNA (DISTRITO INDUSTRIAL) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
715,1,715,JAGUARIUNA (VARGEAO) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
719,1,719,JAGUARIUNA (TERMINAL RODOVIARIO DE JAGUARIUNA) - SANTO ANTONIO DE POSSE (JARDIM SAO JUDAS),3
724,1,724,VINHEDO (TERMINAL RODOVIARIO DE VINHEDO) - CAMPINAS (UNICAMP),3
727,1,727,VINHEDO (TERMINAL RODOVIARIO DE VINHEDO) - CAMPINAS (JARDIM CAMPINEIRO),3
727EX1,1,727EX1,VINHEDO (TERMINAL RODOVIARIO DE VINHEDO) - CAMPINAS (SHOPPING PARQUE DOM PEDRO I),3
734,1,734,SANTO ANTONIO DE POSSE (CENTRO) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
736,1,736,ARTUR NOGUEIRA (CORACAO CRIANCA) - HOLAMBRA (TREVO DA POSSE),3
736EX1,1,736EX1,ARTUR NOGUEIRA (CORACAO CRIANCA) - JAGUARIUNA (RODOVIA JOAO BEIRA - SP-095),3
736VP1,1,736VP1,ARTUR NOGUEIRA (CORACAO CRIANCA) - HOLAMBRA (CENTRO),3
737,1,737,COSMOPOLIS (CENTRO) - HOLAMBRA (CENTRO),3
739,1,739,HORTOLANDIA (TERMINAL METROPOLITANO DE HORTOLANDIA) - CAMPINAS (CAMPINAS SHOPPING CENTER),3
740,1,740,SUMARE (JARDIM JOAO PAULO II) - CAMPINAS (CAMPINAS SHOPPING CENTER),3
741,1,741,HORTOLANDIA (TERMINAL METROPOLITANO HORTOLANDIA) - CAMPINAS (TERMINAL METROPOLITANO PREFEITO MAGALHAES TEIXEIRA),3
742,1,742,HORTOLANDIA (TERMINAL METROPOLITANO DE HORTOLANDIA) - CAMPINAS (TERMINAL CAMPO GRANDE),3
745,1,745,HORTOLANDIA (TERMINAL METROPOLITANO DE HORTOLANDIA) - MONTE MOR (TERMINAL RODOVIARIO DE MONTE MOR),3
746,1,746,HORTOLANDIA (TERMINAL METROPOLITANO HORTOLANDIA) - CAMPINAS (UNICAMP),3
749,1,749,SUMARE (TERMINAL RODOVIARIO DE SUMARE) - AMERICANA (TERMINAL METROPOLITANO DE AMERICANA),3
750,1,750,SANTA BARBARA D OESTE (RODOTERMINAL DE SANTA BARBARA D OESTE) - AMERICANA ( TERMINAL METROPOLITANO DE AMERICANA),3
758,1,758,ITATIBA (TERMINAL RODOVIARIO ELIAS BAPTISTA ALVES) - MORUNGABA (BAIRRO BUENOPOLIS),3
802,1,802,GUARULHOS (TERMINAL METROPOLITANO TABOAO) - SAO PAULO (METRO TUCURUVI),3
806,1,806,ITAPECERICA DA SERRA (JARDIM MONTEZANO) - ITAPECERICA DA SERRA (JARDIM DAS OLIVEIRAS),3
807,1,807,ARUJA (PARQUE RODRIGO BARRETO) - SAO PAULO (METRO ARMENIA),3
808,1,808,JUQUITIBA (FAZENDA SAMA) - ITAPECERICA DA SERRA (VALO VELHO),3
809,1,809,BARUERI (ALDEIA DA SERRA) - SANTANA DE PARNAIBA (REFUGIO DOS BANDEIRANTES),3
810,1,810,SANTA ISABEL (JARDIM ELDORADO) - ARUJA (CENTRO),3
811,1,811,EMBU-GUACU (CHACARA FLORIDA) - ITAPECERICA DA SERRA (VALO VELHO),3
814,1,814,BARUERI JARDIM SILVEIRA) - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX),3
815,1,815,ITAPEVI (CENTRO) - EMBU DAS ARTES (TERMINAL RODOVIARIO EMBU DAS ARTES),3
816,1,816,ARUJA (CENTRO) - SAO PAULO (METRO ARMENIA),3
818,1,818,BARUERI (ALPHAVILLE) - SAO PAULO (METRO ARMENIA),3
819,1,819,OSASCO (TERMINAL SANTA MARIA) - BARUERI (ALPHAVILLE 3 / BRADESCO),3
819EX1,1,819EX1,OSASCO (TERMINAL SANTA MARIA) - BARUERI (ALPHAVILLE 3 / BRADESCO),3
820,1,820,SANTA ISABEL (JARDIM ELDORADO) - SAO PAULO (METRO ARMENIA),3
821,1,821,BARUERI (18 DO FORTE) - COTIA (JARDIM ROSEMARY),3
822,1,822,MAIRIPORA (TERMINAL RODOVIARIO CIDADE BONITA SIGUEMI AIACYDA) - SAO PAULO (METRO PARADA INGLESA),3
823,1,823,OSASCO (RECANTO DAS ROSAS) - SAO PAULO (METRO VILA SONIA),3
824,1,824,PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - BARUERI (CENTRO),3
824EX1,1,824EX1,PIRAPORA DO BOM JESUS (PARQUE PAIOL) - BARUERI (CENTRO),3
825,1,825,SAO PAULO (SAO MIGUEL PAULISTA) - GUARULHOS (CENTRO),3
826,1,826,POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) - GUARULHOS (CENTRO),3
827,1,827,SANTANA DE PARNAIBA (TERMINAL RODOVIARIO DA FAZENDINHA) - SAO PAULO (METRO PARAISO),3
831,1,831,CARAPICUIBA (JARDIM PLANALTO) - BARUERI (ALPHAVILLE),3
833,1,833,ITAPEVI (COHAB) - SANTANA DE PARNAIBA (COLINAS DA ANHANGUERA),3
834,1,834,TABOAO DA SERRA (JARDIM SAINT MORITZ) - SAO PAULO (METRO CAMPO LIMPO),3
835,1,835,SAO PAULO (METRO VILA SONIA) - BARUERI (ALPHAVILLE/GREEN VALLEY),3
836,1,836,SUZANO (JARDIM BOA VISTA) - ITAQUAQUECETUBA ( ESTACAO CPTM ARACARE),3
838,1,838,SAO PAULO (METRO MORUMBI) - BARUERI (ALPHAVILLE / GREEN VALLEY),3
838EX1,1,838EX1,SAO PAULO (METRO MORUMBI) - BARUERI (ALPHAVILLE / GREEN VALLEY),3
840,1,840,OSASCO (TERMINAL METROPOLITANO LUIZ BORTOLOSSO - KM 21) - SAO PAULO (METRO BUTANTA),3
841,1,841,EMBU DAS ARTES (JARDIM VALO VERDE) - SAO PAULO (METRO VILA SONIA),3
842,1,842,COTIA (MIRANTE DA MATA) - SAO PAULO (METRO MORUMBI),3
844,1,844,ITAPECERICA DA SERRA (JARDIM ANALANDIA) - SAO PAULO (METRO CAPAO REDONDO),3
845,1,845,TABOAO DA SERRA (CONDOMINIO JOAO CANDIDO) - SAO PAULO (METRO CAMPO LIMPO),3
848,1,848,SUZANO (JARDIM CASA BRANCA) - MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES),3
849,1,849,GUARULHOS (PARQUE DAS NACOES) - SAO PAULO (ESTACAO CPTM SAO MIGUEL PAULISTA),3
850,1,850,OSASCO (TERMINAL METROPOLITANO LUIZ BORTOLOSSO - KM 21) - SAO PAULO (LAPA),3
850EX1,1,850EX1,OSASCO (TERMINAL METROPOLITANO  LUIZ BORTOLOSSO - KM 21) - SAO PAULO (LAPA),3
852,1,852,FRANCISCO MORATO (CENTRO) - SANTANA DE PARNAIBA (TERMINAL RODOVIARIO DA FAZENDINHA),3
855,1,855,DIADEMA (TABOAO) - SAO PAULO (JABAQUARA),3
860,1,860,ITAPEVI (COHAB/JARDIM PAULISTA) - OSASCO (VILA YARA),3
870,1,870,OSASCO (VILA YARA) - COTIA (TERMINAL METROPOLITANO DE COTIA),3
870EX1,1,870EX1,JANDIRA (CENTRO) - COTIA (TERMINAL METROPOLITANO DE COTIA),3
9002 DER 1980-A,1,9002 DER 1980-A,SAO JOSE DO RIO PRETO (TERMINAL RODOVIARIO SAO JOSE DO RIO PRETO) - MIRASSOLANDIA (TERMINAL RODOVIARIO MIRASSOLANDIA),3
9002 DER 1980-B,1,9002 DER 1980-B,SAO JOSE DO RIO PRETO (TERMINAL RODOVIARIO DE SAO JOSE DO RIO PRETO) - IPIGUA (TERMINAL RODOVIARIO DE IPIGUA),3
902,1,902,SAO VICENTE (CONJUNTO TANCREDO NEVES) - SANTOS (CENTRO),3
903,1,903,SAO VICENTE (JAPUI) - SANTOS (PRACA DOS ANDRADAS),3
905,1,905,PERUIBE (TERMINAL RODOVIARIO DE PERUIBE) - SAO VICENTE (TERMINAL BARREIROS),3
906,1,906,CUBATAO (FABRIL) - SANTOS (PONTA DA PRAIA),3
907,1,907,SAO VICENTE (CONJUNTO TANCREDO NEVES) - SANTOS (CENTRO),3
909,1,909,GUARUJA (FERRY BOAT) - CUBATAO (JARDIM CASQUEIRO),3
910,1,910,PERUIBE (TERMINAL RODOVIARIO DE PERUIBE) - SANTOS (TERMINAL RODOVIARIO DE SANTOS),3
911,1,911,PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TATICO FRANCISCO GOMES DA SILVA) - CUBATAO (USIMINAS),3
912,1,912,PRAIA GRANDE (TERM. ROD. E URBANO TATICO FRANCISCO GOMES DA SILVA) - CUBATAO (USIMINAS),3
913,1,913,SAO VICENTE (PARQUE DAS BANDEIRAS GLEBA II) - CUBATAO (USIMINAS),3
914,1,914,SAO VICENTE (HUMAITA) - CUBATAO (USIMINAS),3
915,1,915,SAO VICENTE (NAUTICA III) - SANTOS (CANAL 4),3
917,1,917,CUBATAO (USIMINAS) - SANTOS (PONTA DA PRAIA),3
918,1,918,CUBATAO (JARDIM  CARAGUATA) - SANTOS (PONTA DA PRAIA),3
919,1,919,CUBATAO (JARDIM NOVA REPUBLICA) - SANTOS (PONTA DA PRAIA),3
921,1,921,ITANHAEM (TERMINAL RODOVIARIO DE ITANHAEM) - SANTOS (TERMINAL RODOVIARIO DE SANTOS),3
921VP1,1,921VP1,PRAIA GRANDE (LITORAL PLAZA SHOPPING) - ITANHAEM (TERMINAL RODOVIARIO DE ITANHAEM),3
925,1,925,SAO VICENTE (NAUTICA III) - SANTOS (CENTRO),3
927,1,927,PRAIA GRANDE (JARDIM SAMAMBAIA) - SANTOS (PONTA DA PRAIA),3
928,1,928,SAO VICENTE (HUMAITA) - PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TUDE BASTOS),3
929,1,929,BERTIOGA (RIVIERA DE SAO LOURENCO) - GUARUJA (TERMINAL FERRY BOAT),3
930,1,930,GUARUJA (FERRY BOAT) - BERTIOGA (RIVIERA DE SAO LOURENCO),3
931,1,931,PRAIA GRANDE (JARDIM SAMAMBAIA) - SANTOS (PAQUETA),3
932,1,932,SAO VICENTE (PARQUE DAS BANDEIRAS GLEBA II) - SANTOS (PAQUETA),3
933,1,933,SAO VICENTE (HUMAITA) - SANTOS (PAQUETA),3
933BI1,1,933BI1,SAO VICENTE (PARQUE CONTINENTAL) - SANTOS (PAQUETA),3
933DV1,1,933DV1,SAO VICENTE (HUMAITA) - SANTOS (PAQUETA),3
934,1,934,PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TATICO FRANCISCO GOMES DA SILVA) - SANTOS (PAQUETA),3
934EX1,1,934EX1,PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TATICO FRANCISCO GOMES DA SILVA) - SANTOS (PAQUETA),3
936,1,936,CUBATAO (COTA 200) - SANTOS (PONTA DA PRAIA),3
937,1,937,PRAIA GRANDE (TERM ROD. URB. TATICO FRANCISCO GOMES DA SILVA) - SAO VICENTE (TERMINAL BARREIROS),3
938,1,938,CUBATAO (VILA ESPERANCA) - SAO VICENTE (ITARARE),3
939,1,939,SAO VICENTE (PARQUE CONTINENTAL) - SANTOS (PAQUETA),3
939DV1,1,939DV1,SAO VICENTE (PARQUE CONTINENTAL) - SANTOS (PAQUETA),3
940,1,940,SAO VICENTE (HUMAITA) - SANTOS (PONTA DA PRAIA),3
941,1,941,PRAIA GRANDE (JARDIM MELVI) - SANTOS (CONJUNTO ATHIE JORGE CURY),3
942,1,942,SAO VICENTE (HUMAITA) - SANTOS (PONTA DA PRAIA),3
943,1,943,SAO VICENTE (PARQUE DAS BANDEIRAS GLEBA II) - SANTOS (PONTA DA PRAIA),3
944,1,944,SANTOS (RADIO CLUBE) - SAO VICENTE (ESTACAO SAO VICENTE - VLT),3
945,1,945,SAO VICENTE (PARQUE DAS BANDEIRAS) - CUBATAO (USIMINAS),3
947,1,947,SAO VICENTE (HUMAITA) - SANTOS (PONTA DA PRAIA),3
948,1,948,SAO VICENTE (PARQUE DAS BANDEIRAS GLEBA II) - SANTOS (PONTA DA PRAIA),3
949,1,949,GUARUJA (FERRY BOAT) - SANTOS (CARUARA),3
949DV1,1,949DV1,GUARUJA (FERRY BOAT) - SANTOS (CARUARA),3
950,1,950,SAO VICENTE (PARQUE DAS BANDEIRAS GLEBA II) - CUBATAO (CENTRO),3
951,1,951,GUARUJA (CENTRO) - SANTOS (MONTE CABRAO),3
952,1,952,SAO VICENTE (NAUTICA III) - SANTOS (PONTA DA PRAIA),3
953,1,953,SAO VICENTE (TERMINAL BARREIROS) - SANTOS (TERMINAL PORTO),3
953EX1,1,953EX1,SAO VICENTE (TERMINAL BARREIROS) - SANTOS (VALONGO),3
954,1,954,CUBATAO (RESIDENCIAL VALE VERDE) - SANTOS (PAQUETA),3
955,1,955,PERUIBE (TERMINAL RODOVIARIO DE PERUIBE) - PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TATICO FRANCISCO GOMES DA SILVA),3
956,1,956,SAO VICENTE (JOQUEI CLUB) - SANTOS (ESTACAO CONSELHEIRO NEBIAS-VLT),3
957,1,957,SAO VICENTE (JOQUEI CLUB) - SANTOS (CENTRO),3
958,1,958,SAO VICENTE (VILA MARGARIDA) - SANTOS (GONZAGA),3
959,1,959,SAO VICENTE (VILA MARGARIDA) - SANTOS (VILA MATIAS),3
961,1,961,SANTOS (CARUARA) - BERTIOGA (RIVIERA DE SAO LOURENCO),3
962,1,962,SAO VICENTE (NAUTICA III) - SANTOS (GONZAGA),3
963,1,963,SAO VICENTE (NAUTICA III) - SANTOS (VILA MATIAS),3
964,1,964,PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TUDE BASTOS) - SANTOS (CENTRO),3
965,1,965,PRAIA GRANDE (TERMINAL RODOVIARIO E URBANO TUDE BASTOS) - SANTOS (CENTRO),3
968,1,968,SAO VICENTE (PARQUE BITARU) - SANTOS (PONTA DA PRAIA),3
969,1,969,SAO VICENTE (PARQUE BITARU) - SANTOS (PONTA DA PRAIA),3
970,1,970,PRAIA GRANDE (TERMINAL ROD. E URB. TATICO FRANCISCO GOMES DA SILVA) - CUBATAO (CENTRO),3
9999,1,9999,CARAPICUIBA (JARDIM NOVO HORIZONTE) - BARUERI (ALPHAVILLE 2),3
