stop_id,stop_name,stop_lat,stop_lon
307,"Rua Xavier da Silveira, 1230 - Paquetá, Santos - SP, 11013-050, Brasil",-23.934431,-46.316853
308,"Avenida Perimetral, 1115-1367",-23.941582,-46.317395
309,"Avenida Perimetral, 2077",-23.951745,-46.313639
310,"Avenida Senador Dantas, 90",-23.953786,-46.313113
311,Avenida Senador Dantas (oposto ao nº 161) (Estação Porto do VLT),-23.956926,-46.313406
312,Avenida Senador Dantas (oposto ao nº 259),-23.959445,-46.313653
313,"Avenida Senador Dantas, 330",-23.961961,-46.313903
314,"Avenida Senador Dantas, 392",-23.964925,-46.314199
315,"Avenida Senador Dantas, 436-B",-23.967151,-46.314395
316,"Avenida Doutor Pedro Lessa, 2259",-23.968891,-46.312543
317,"Avenida Doutor Pedro Lessa, 1907",-23.970478,-46.310156
318,"Avenida Doutor Pedro Lessa, 1609",-23.972375,-46.307383
319,"Avenida Doutor Pedro Lessa, 1413",-23.973421,-46.305828
320,"Avenida Doutor Pedro Lessa, 1163",-23.974722,-46.303904
321,"Av. Dr. Pedro Lessa, 941 - Aparecida, Santos - SP, 11025-001, Brasil",-23.975933,-46.302126
322,"Avenida Doutor Pedro Lessa, 751",-23.976915,-46.300659
323,Praça Primeiro de Maio,-23.97838,-46.300301
324,"Avenida Professor Aristóteles de Menezes, 278-358",-23.980102,-46.300193
325,"Praça Engenheiro José Rebouças, 22",-23.98184,-46.300773
326,"Avenida Governador Fernando Costa, 268",-23.983918,-46.298285
327,"Avenida Governador Fernando Costa, 386",-23.985306,-46.297408
330,Praça Almirante Gago Coutinho,-23.986277,-46.294681
333,Parada Metropolitana IV Centenário,-23.656454,-46.531813
334,Parada Metropolitana Alfredo Flaquer,-23.660791,-46.529904
336,Parada Metropolitana Paraíso,-23.670381,-46.535271
337,Parada Metropolitana Gilda,-23.676083,-46.536589
338,Parada Metropolitana Estela,-23.680702,-46.540741
339,Parada Metropolitana Pilar,-23.682757,-46.544399
340,Parada Metropolitana Baeta Neves,-23.687367,-46.547635
341,Parada Metropolitana Getúlio Vargas,-23.691299,-46.548312
343,Parada Metropolitana Jardim do Mar,-23.693628,-46.553749
344,Parada Metropolitana Vera Cruz,-23.691518,-46.557045
345,Parada Metropolitana Anchieta,-23.689511,-46.562858
346,Parada Metropolitana Planalto,-23.689712,-46.568731
347,Parada Metropolitana CECOM,-23.689457,-46.573038
348,Parada Metropolitana Indústrias,-23.690279,-46.576865
349,Parada Metropolitana Bom Jesus,-23.691729,-46.581421
350,Terminal Metropolitano Piraporinha,-23.691523,-46.585014
351,Parada Metropolitana ETEC/FATEC/SENAI,-23.695035,-46.550343
353,Parada Metropolitana Bela Vista,-23.689964,-46.590375
354,Parada Metropolitana Lídia,-23.681618,-46.595288
355,Parada Metropolitana Alice,-23.679652,-46.599222
356,Parada Metropolitana Canhema/SENAI,-23.682797,-46.605028
357,Parada Metropolitana Imigrantes,-23.685858,-46.613705
358,Parada Metropolitana Orense,-23.68599,-46.618386
359,Parada Metropolitana Manoel da Nobrega,-23.686436,-46.621597
360,Parada Metropolitana Castelo Branco,-23.686375,-46.624369
362,Parada Metropolitana Divisa,-23.673708,-46.630883
363,Parada Metropolitana Vila Clara,-23.670556,-46.632583
365,Parada Metropolitana São José,-23.665607,-46.63793
366,Parada Metropolitana Americanópolis,-23.661465,-46.63731
367,Parada Metropolitana Faccini,-23.657035,-46.636194
368,Parada Metropolitana Encontro,-23.652764,-46.637136
369,Parada Metropolitana Cidade Vargas,-23.649378,-46.640475
